Date,Open,High,Low,Close,Adj Close,Volume
3/1/1980,113.660004,114.339996,94.230003,102.089996,102.089996,876450000
4/1/1980,102.089996,106.790001,98.949997,106.290001,106.290001,674140000
5/1/1980,106.290001,112.720001,103.5,111.239998,111.239998,764920000
6/1/1980,111.239998,117.980003,109.769997,114.239998,114.239998,829660000
7/1/1980,114.239998,123.93,113.540001,121.669998,121.669998,1021770000
8/1/1980,121.669998,127.779999,119.419998,122.379997,122.379997,965660000
9/1/1980,122.379997,132.169998,121.790001,125.459999,125.459999,1057710000
10/1/1980,125.459999,135.880005,124.660004,127.470001,127.470001,1031790000
11/1/1980,127.470001,141.960007,127.230003,140.520004,140.520004,988110000
12/1/1980,140.520004,140.660004,125.32,135.759995,135.759995,1025650000
1/1/1981,135.759995,140.320007,128.570007,129.550003,129.550003,955520000
2/1/1981,129.479996,132.020004,124.660004,131.270004,131.270004,816310000
3/1/1981,131.270004,138.380005,128.559998,136,136,1174530000
4/1/1981,136,137.720001,131.580002,132.809998,132.809998,1123470000
5/1/1981,132.809998,134.919998,128.779999,132.589996,132.589996,905430000
6/1/1981,132.589996,135.669998,128.770004,131.210007,131.210007,1100970000
7/1/1981,131.210007,131.779999,125.959999,130.919998,130.919998,953970000
8/1/1981,130.919998,135.179993,122.290001,122.790001,122.790001,920550000
9/1/1981,122.790001,124.580002,110.190002,116.18,116.18,959140000
10/1/1981,116.18,123.279999,115,121.889999,121.889999,997560000
11/1/1981,122.349998,126.970001,119.129997,126.349998,126.349998,987920000
12/1/1981,126.349998,127.32,121.040001,122.550003,122.550003,959470000
1/1/1982,122.550003,123.720001,113.629997,120.400002,120.400002,968340000
2/1/1982,119.809998,119.809998,110.029999,113.110001,113.110001,972190000
3/1/1982,113.110001,114.800003,104.459999,111.959999,111.959999,1268690000
4/1/1982,111.959999,119.330002,111.480003,116.440002,116.440002,1136490000
5/1/1982,115.959999,119.919998,111.660004,111.879997,111.879997,1026460000
6/1/1982,111.970001,112.480003,107.010002,109.610001,109.610001,1110530000
7/1/1982,109.519997,112.389999,105.57,107.089996,107.089996,1145190000
8/1/1982,107.709999,120.260002,102.199997,119.510002,119.510002,1672770000
9/1/1982,119.519997,126.43,117.839996,120.419998,120.419998,1548040000
10/1/1982,120.400002,140.399994,120.150002,133.720001,133.720001,2068560000
11/1/1982,133.720001,144.360001,132.889999,138.529999,138.529999,1857040000
12/1/1982,138.559998,143.679993,134.789993,140.639999,140.639999,1682080000
1/1/1983,140.649994,148.360001,138.080002,145.300003,145.300003,1857600000
2/1/1983,145.289993,150.880005,141.899994,148.059998,148.059998,1615450000
3/1/1983,148.070007,155.020004,148.070007,152.960007,152.960007,1901920000
4/1/1983,152.919998,164.429993,150.169998,164.429993,164.429993,1786870000
5/1/1983,164.410004,166.990005,160.289993,162.389999,162.389999,1953130000
6/1/1983,162.380005,171.600006,160.800003,167.639999,167.639999,1973860000
7/1/1983,168.110001,170.720001,161.5,162.559998,162.559998,1590170000
8/1/1983,162.339996,165.910004,158.5,164.399994,164.399994,1706430000
9/1/1983,164.399994,170.410004,163.949997,166.070007,166.070007,1739810000
10/1/1983,165.990005,172.649994,162.860001,163.550003,163.550003,1794620000
11/1/1983,163.550003,168.070007,161.630005,166.399994,166.399994,1814610000
12/1/1983,166.369995,166.770004,161.580002,164.929993,164.929993,1848860000
1/1/1984,164.929993,169.539993,162.029999,163.410004,163.410004,2215660000
2/1/1984,163.410004,164,152.130005,157.059998,157.059998,1932810000
3/1/1984,157.059998,160.460007,153.770004,159.179993,159.179993,1854920000
4/1/1984,159.179993,160.690002,154.119995,160.050003,160.050003,1717530000
5/1/1984,160.050003,162.110001,148.679993,150.550003,150.550003,1939550000
6/1/1984,150.550003,155.639999,148.529999,153.179993,153.179993,1812870000
7/1/1984,153.160004,153.869995,147.259995,150.660004,150.660004,1662200000
8/1/1984,150.660004,168.800003,150.660004,166.679993,166.679993,2526920000
9/1/1984,166.679993,169.649994,163.059998,166.100006,166.100006,1768660000
10/1/1984,166.100006,169.619995,160.020004,166.089996,166.089996,2110230000
11/1/1984,166.089996,170.410004,162.990005,163.580002,163.580002,1757280000
12/1/1984,163.580002,169.029999,161.539993,167.240005,167.240005,1781000000
1/1/1985,167.199997,180.270004,163.360001,179.630005,179.630005,2673710000
2/1/1985,179.630005,183.949997,177.75,181.179993,181.179993,2194620000
3/1/1985,181.179993,183.889999,176.529999,180.660004,180.660004,2153090000
4/1/1985,180.660004,183.610001,177.860001,179.830002,179.830002,1981880000
5/1/1985,179.830002,189.979996,178.350006,189.550003,189.550003,2350340000
6/1/1985,189.550003,191.850006,185.029999,191.850006,191.850006,2117000000
7/1/1985,191.850006,196.070007,189.300003,190.919998,190.919998,2463070000
8/1/1985,190.919998,192.169998,186.100006,188.630005,188.630005,1923200000
9/1/1985,188.630005,188.800003,179.449997,182.080002,182.080002,1860160000
10/1/1985,182.059998,190.149994,181.160004,189.820007,189.820007,2543240000
11/1/1985,189.820007,203.399994,189.369995,202.169998,202.169998,2445370000
12/1/1985,202.169998,213.080002,200.100006,211.279999,211.279999,2804380000
1/1/1986,211.279999,214.570007,202.600006,211.779999,211.779999,2879010000
2/1/1986,211.779999,227.919998,210.820007,226.919998,226.919998,2899100000
3/1/1986,226.919998,240.110001,222.179993,238.899994,238.899994,3214600000
4/1/1986,238.899994,245.470001,226.300003,235.520004,235.520004,3240400000
5/1/1986,235.520004,249.190002,232.259995,247.350006,247.350006,2680240000
6/1/1986,246.039993,251.809998,238.229996,250.839996,250.839996,2649600000
7/1/1986,250.669998,253.199997,233.070007,236.119995,236.119995,3029900000
8/1/1986,236.119995,254.240005,231.919998,252.929993,252.929993,2701900000
9/1/1986,252.929993,254.130005,228.080002,231.320007,231.320007,3166300000
10/1/1986,231.320007,244.509995,231.320007,243.979996,243.979996,3016740000
11/1/1986,243.970001,249.220001,235.509995,249.220001,249.220001,2940830000
12/1/1986,249.220001,254.869995,241.279999,242.169998,242.169998,3260870000
1/1/1987,242.169998,280.959991,242.169998,274.079987,274.079987,4040880000
2/1/1987,274.079987,287.549988,273.160004,284.200012,284.200012,3485300000
3/1/1987,284.170013,302.720001,282.299988,291.700012,291.700012,3965100000
4/1/1987,291.589996,303.649994,275.670013,288.359985,288.359985,3931700000
5/1/1987,286.98999,298.690002,277.01001,290.100006,290.100006,3417700000
6/1/1987,290.119995,310.269989,286.929993,304,304,3595000000
7/1/1987,303.98999,318.850006,302.529999,318.660004,318.660004,3966400000
8/1/1987,318.619995,337.890015,314.51001,329.799988,329.799988,4062400000
9/1/1987,329.809998,332.179993,308.559998,321.829987,321.829987,3723200000
10/1/1987,321.829987,328.940002,216.460007,251.789993,251.789993,6094500000
11/1/1987,251.729996,257.209991,225.75,230.300003,230.300003,3589530000
12/1/1987,230.320007,253.350006,221.240005,247.080002,247.080002,3926750000
